17 - Proportion of individuals using the Internet  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2008,Male,78.98,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2008,Both sexes,72.87,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2005,Female,53.23,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2005,Male,62.79,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2005,Both sexes,57.96,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2007,Female,63.87,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2007,Male,74.97,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2007,Both sexes,69.37,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2009,Female,68.26,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2009,Male,78.75,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2009,Both sexes,73.45,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2010,Female,70.74,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2010,Male,79.69,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2010,Both sexes,75.17,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2004,Female,48.42,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2004,Male,60.25,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2004,Both sexes,54.28,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2006,Female,58.44,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2006,Male,68.86,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2006,Both sexes,63.6,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2011,Female,73.77,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2011,Male,83.81,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2011,Both sexes,78.74,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2002,Female,31.83,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2002,Male,41.41,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2002,Both sexes,36.56,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2012,Female,76.04,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2012,Male,84.11,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2012,Both sexes,80.03,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2013,Female,76.96,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2013,Male,84.35,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,40,Austria,2013,Both sexes,80.62,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2008,Female,67.83,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2008,Male,74.71,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2008,Both sexes,71.25,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2005,Female,55.76,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2005,Male,63.89,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2005,Both sexes,59.81,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2007,Female,65.72,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2007,Male,72.85,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2007,Both sexes,69.27,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2009,Female,72.92,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2009,Male,79.52,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2009,Both sexes,76.2,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2010,Female,75.32,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2010,Male,83.21,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2010,Both sexes,79.26,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2006,Female,60.15,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2006,Male,68.25,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2006,Both sexes,64.18,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2011,Female,79.01,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2011,Male,84.23,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2011,Both sexes,81.61,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2012,Female,78.66,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2012,Male,82.79,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2012,Both sexes,80.72,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2013,Female,80.17,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2013,Male,84.19,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,56,Belgium,2013,Both sexes,82.17,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2008,Female,38.79,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2008,Male,40.59,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2008,Both sexes,39.67,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2007,Female,32.85,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2007,Male,34.46,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2007,Both sexes,33.64,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2009,Female,43.11,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2009,Male,46.98,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2009,Both sexes,45,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2010,Female,45.38,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2010,Male,47.11,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2010,Both sexes,46.23,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2004,Female,17.08,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2004,Male,19.23,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2004,Both sexes,18.13,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2006,Female,26.17,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2006,Male,28.06,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2006,Both sexes,27.09,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2011,Female,46.98,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2011,Male,49.01,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2011,Both sexes,47.98,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2012,Female,50.81,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2012,Male,53.02,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2012,Both sexes,51.9,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2013,Female,51.78,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2013,Male,54.38,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,100,Bulgaria,2013,Both sexes,53.06,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2009,Female,25.05,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2009,Male,30.77,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2009,Both sexes,27.43,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2010,Female,29.37,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2010,Male,34.98,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2010,Both sexes,31.71,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2011,Female,37.25,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2011,Male,42.97,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2011,Both sexes,39.65,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2012,Female,44.87,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2012,Male,49.76,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2012,Both sexes,46.91,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2013,Female,51.47,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2013,Male,57.94,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2013,Both sexes,54.17,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2014,Female,56.51,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2014,Male,62.59,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,112,Belarus,2014,Both sexes,59.02,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,124,Canada,2007,Female,72.3,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,124,Canada,2007,Male,74.1,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,124,Canada,2007,Both sexes,73.2,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,124,Canada,2009,Female,79.7,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,124,Canada,2009,Male,81,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,124,Canada,2009,Both sexes,80.3,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,124,Canada,2010,Female,79.17,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,124,Canada,2010,Male,81.47,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,124,Canada,2010,Both sexes,80.3,-,-,1,1,Population age 16+,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2008,Female,37.15,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2008,Male,51.98,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2008,Both sexes,44.24,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2007,Female,36.75,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2007,Male,46.39,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2007,Both sexes,41.44,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2009,Female,46.06,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2009,Male,55.43,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2009,Both sexes,50.58,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2010,Female,48.28,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2010,Male,65.8,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2010,Both sexes,56.55,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2011,Female,51.55,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2011,Male,64.67,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2011,Both sexes,57.79,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2012,Female,54.72,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2012,Male,70.25,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2012,Both sexes,61.94,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2013,Female,59.89,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2013,Male,74.17,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,191,Croatia,2013,Both sexes,66.75,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2008,Female,39,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2008,Male,45.76,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2008,Both sexes,42.31,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2005,Female,30.95,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2005,Male,34.78,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2005,Both sexes,32.81,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2007,Female,38.3,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2007,Male,43.43,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2007,Both sexes,40.77,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2009,Female,46.58,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2009,Male,53.31,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2009,Both sexes,49.81,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2010,Female,51.31,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2010,Male,54.83,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2010,Both sexes,52.99,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2004,Female,29.59,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2004,Male,38.34,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2004,Both sexes,33.82,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2006,Female,33.58,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2006,Male,38.2,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2006,Both sexes,35.83,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2011,Female,53.25,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2011,Male,60.67,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2011,Both sexes,56.86,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2012,Female,57.82,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2012,Male,63.92,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2012,Both sexes,60.69,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2013,Female,63.81,-,-,1,1,Population age 16-74,-,-,-,-,-,-
Proportion of individuals using the Internet  by sex,Developed regions,196,Cyprus,2013,Male,67.28,-,-,1,1,Population age 16-74,-,-,-,-,-,-
