47 - Share of female judges

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Share of female judges,Developed regions,191,Croatia,2008,Female,0.66,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,191,Croatia,2005,Female,0.63,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,191,Croatia,2007,Female,0.66,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,191,Croatia,2009,Female,0.66,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,191,Croatia,2010,Female,0.67,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,191,Croatia,2004,Female,0.63,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,191,Croatia,2006,Female,0.65,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,191,Croatia,2011,Female,0.68,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,191,Croatia,2012,Female,0.69,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,191,Croatia,2013,Female,0.69,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,191,Croatia,2014,Female,0.69,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,196,Cyprus,2008,Female,0.35,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,196,Cyprus,2009,Female,0.4,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,196,Cyprus,2010,Female,0.42,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,196,Cyprus,2011,Female,0.41,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,196,Cyprus,2012,Female,0.45,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,196,Cyprus,2013,Female,0.46,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,196,Cyprus,2014,Female,0.47,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,203,Czech Republic,2009,Female,0.62,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,203,Czech Republic,2010,Female,0.61,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,203,Czech Republic,2011,Female,0.61,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,203,Czech Republic,2012,Female,0.61,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,203,Czech Republic,2013,Female,0.61,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,203,Czech Republic,2014,Female,0.61,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,208,Denmark,2008,Female,0.58,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,208,Denmark,2009,Female,0.59,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,208,Denmark,2010,Female,0.58,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,208,Denmark,2011,Female,0.57,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,208,Denmark,2012,Female,0.59,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,208,Denmark,2013,Female,0.58,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,208,Denmark,2014,Female,0.58,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,234,Faeroe Islands,2014,Female,0.5,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,246,Finland,2008,Female,0.44,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,246,Finland,2005,Female,0.4,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,246,Finland,2007,Female,0.43,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,246,Finland,2009,Female,0.47,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,246,Finland,2010,Female,0.47,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,246,Finland,2006,Female,0.41,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,246,Finland,2011,Female,0.51,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,246,Finland,2012,Female,0.5,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,246,Finland,2013,Female,0.51,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,246,Finland,2014,Female,0.52,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,250,France,2014,Female,0.67,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,276,Germany,2008,Female,0.36,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,276,Germany,2010,Female,0.38,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,276,Germany,2004,Female,0.31,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,276,Germany,2006,Female,0.33,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,276,Germany,2012,Female,0.4,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,300,Greece,2010,Female,0.49,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2008,Female,0.7,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2005,Female,0.7,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2007,Female,0.7,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2009,Female,0.69,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2010,Female,0.69,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2004,Female,0.71,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2006,Female,0.7,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2011,Female,0.69,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2012,Female,0.69,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2013,Female,0.68,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,348,Hungary,2014,Female,0.69,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,352,Iceland,2008,Female,0.3,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,352,Iceland,2005,Female,0.3,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,352,Iceland,2007,Female,0.3,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,352,Iceland,2009,Female,0.3,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,352,Iceland,2004,Female,0.26,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,352,Iceland,2006,Female,0.3,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,352,Iceland,2013,Female,0.42,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,372,Ireland,2010,Female,0.24,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,372,Ireland,2011,Female,0.26,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,372,Ireland,2012,Female,0.26,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,376,Israel,2011,Female,0.32,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,380,Italy,2008,Female,0.26,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,380,Italy,2005,Female,0.21,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,380,Italy,2007,Female,0.23,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,380,Italy,2009,Female,0.28,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,380,Italy,2010,Female,0.31,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,380,Italy,2006,Female,0.23,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,380,Italy,2011,Female,0.34,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,380,Italy,2012,Female,0.5,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,380,Italy,2013,Female,0.52,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,380,Italy,2014,Female,0.52,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2008,Female,0.15,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2005,Female,0.14,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2007,Female,0.15,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2009,Female,0.16,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2010,Female,0.17,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2004,Female,0.13,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2006,Female,0.14,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2011,Female,0.17,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2012,Female,0.18,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2013,Female,0.18,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,392,Japan,2014,Female,0.19,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2008,Female,0.72,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2005,Female,0.73,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2007,Female,0.72,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2009,Female,0.76,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2010,Female,0.78,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2004,Female,0.73,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2006,Female,0.72,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2011,Female,0.78,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2012,Female,0.78,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2013,Female,0.79,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,428,Latvia,2014,Female,0.79,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,438,Liechtenstein,2011,Female,0.37,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,438,Liechtenstein,2012,Female,0.35,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,438,Liechtenstein,2013,Female,0.35,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,438,Liechtenstein,2014,Female,0.35,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2008,Female,0.55,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2005,Female,0.54,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2007,Female,0.55,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2009,Female,0.56,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2010,Female,0.57,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2004,Female,0.53,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2006,Female,0.54,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2011,Female,0.58,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2012,Female,0.61,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2013,Female,0.6,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,440,Lithuania,2014,Female,0.6,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2008,Female,0.21,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2005,Female,0.12,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2007,Female,0.22,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2009,Female,0.29,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2010,Female,0.28,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2004,Female,0.11,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2006,Female,0.18,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2011,Female,0.3,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2012,Female,0.33,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2013,Female,0.36,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,470,Malta,2014,Female,0.39,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,492,Monaco,2009,Female,0.35,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,492,Monaco,2013,Female,0.52,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,498,Republic of Moldova,2008,Female,0.36,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,498,Republic of Moldova,2007,Female,0.34,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,498,Republic of Moldova,2009,Female,0.37,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,498,Republic of Moldova,2010,Female,0.37,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,498,Republic of Moldova,2006,Female,0.33,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,498,Republic of Moldova,2011,Female,0.37,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,498,Republic of Moldova,2014,Female,0.45,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,499,Montenegro,2009,Female,0.5,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,499,Montenegro,2010,Female,0.55,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,499,Montenegro,2011,Female,0.56,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,499,Montenegro,2012,Female,0.56,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,499,Montenegro,2013,Female,0.56,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,528,Netherlands,2008,Female,0.5,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,528,Netherlands,2007,Female,0.49,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,528,Netherlands,2009,Female,0.51,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,528,Netherlands,2010,Female,0.52,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,528,Netherlands,2006,Female,0.48,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,528,Netherlands,2011,Female,0.53,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,528,Netherlands,2012,Female,0.54,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,528,Netherlands,2013,Female,0.56,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,528,Netherlands,2014,Female,0.56,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,554,New Zealand,2011,Female,0.28,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,578,Norway,2008,Female,0.33,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,578,Norway,2007,Female,0.35,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,578,Norway,2009,Female,0.33,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,578,Norway,2010,Female,0.35,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,578,Norway,2011,Female,0.36,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,578,Norway,2012,Female,0.37,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,578,Norway,2013,Female,0.36,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,578,Norway,2014,Female,0.38,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2008,Female,0.64,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2005,Female,0.63,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2007,Female,0.64,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2009,Female,0.64,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2010,Female,0.64,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2004,Female,0.63,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2006,Female,0.63,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2011,Female,0.64,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2012,Female,0.64,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2013,Female,0.64,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,616,Poland,2014,Female,0.64,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2008,Female,0.52,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2005,Female,0.48,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2007,Female,0.5,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2009,Female,0.53,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2010,Female,0.56,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2004,Female,0.46,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2006,Female,0.49,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2011,Female,0.57,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2012,Female,0.57,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2013,Female,0.58,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
Share of female judges,Developed regions,620,Portugal,2014,Female,0.58,-,-,1,1,Professional Judges or Magistrates,-,-,-,-,-,-
