44 - Proportion of seats held by women in national parliament

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Proportion of seats held by women in national parliament,Southern Asia,356,India,2007,Female,8.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,2009,Female,9.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,2010,Female,10.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,1996,Female,7.2,-,-,1,1,Data available for 540 seats only,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,1998,Female,7.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,2001,Female,9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,2004,Female,8.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,2006,Female,8.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,1995,Female,7.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,2011,Female,10.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,1997,Female,7.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,2002,Female,8.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,2012,Female,11,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,2013,Female,11,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,356,India,2014,Female,12,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),1999,Female,4.9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2003,Female,4.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2008,Female,4.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2000,Female,4.9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2005,Female,4.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2007,Female,4.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2009,Female,2.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2010,Female,2.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),1996,Female,4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),1998,Female,4.9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2001,Female,3.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2004,Female,4.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2006,Female,4.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),1995,Female,3.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2011,Female,2.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),1997,Female,4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2002,Female,3.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2012,Female,3.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,364,Iran (Islamic Republic of),2013,Female,3.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,1999,Female,6.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2003,Female,6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2008,Female,12,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2005,Female,12,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2007,Female,12,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2009,Female,12,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2010,Female,6.5,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,1996,Female,6.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,1998,Female,6.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2001,Female,6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2004,Female,6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2006,Female,12,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,1995,Female,6.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2011,Female,6.5,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,1997,Female,6.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2002,Female,6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2012,Female,6.5,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2013,Female,6.5,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,462,Maldives,2014,Female,5.9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,1999,Female,3.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,2008,Female,17.3,-,-,1,1,Nepal: After the promulgation of the interim constitution in January 2007  the House of Representatives dissolved itself in favour of a 330-member interim legislature  called the Legislative Parliament. This interim legislature comprises all members of the previous parliament and other appointed members. It was replaced by an elected unicameral Constituent Assembly in April 2008.,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,2000,Female,5.9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,2007,Female,17.3,-,-,1,1,Nepal: After the promulgation of the interim constitution in January 2007  the House of Representatives dissolved itself in favour of a 330-member interim legislature  called the Legislative Parliament. This interim legislature comprises all members of the previous parliament and other appointed members. It was replaced by an elected unicameral Constituent Assembly in April 2008.,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,2009,Female,33.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,2010,Female,33.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,1996,Female,3.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,1998,Female,3.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,2001,Female,5.9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,2011,Female,33.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,1997,Female,3.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,2002,Female,5.9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,2012,Female,33.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,524,Nepal,2013,Female,29.5,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,1999,Female,2.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2003,Female,21.6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2008,Female,21.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2005,Female,21.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2007,Female,21.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2009,Female,22.5,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2010,Female,22.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,1996,Female,1.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,1998,Female,2.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2004,Female,21.6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2006,Female,21.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,1995,Female,1.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2011,Female,22.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2012,Female,22.5,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Southern Asia,586,Pakistan,2013,Female,20.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2003,Female,5.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2008,Female,7.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2000,Female,5.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2005,Female,6.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2007,Female,7.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2009,Female,7.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2010,Female,16.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,1996,Female,12.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2001,Female,5.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2004,Female,5.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2006,Female,7.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,1995,Female,5.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2011,Female,16.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,1997,Female,12.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2002,Female,5.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2012,Female,15.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,8,Albania,2013,Female,20.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,1999,Female,7.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2003,Female,14.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2008,Female,25,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2000,Female,7.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2005,Female,14.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2007,Female,28.6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2009,Female,25,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2010,Female,35.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,1996,Female,3.6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,1998,Female,7.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2001,Female,7.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2004,Female,14.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2006,Female,28.6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,1995,Female,3.6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2011,Female,50,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,1997,Female,3.6,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2002,Female,14.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2012,Female,50,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,20,Andorra,2013,Female,50,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,1999,Female,22.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2003,Female,25.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2008,Female,26.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2000,Female,22.4,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2005,Female,24.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2007,Female,24.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2009,Female,26.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2010,Female,27.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,1996,Female,15.5,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,1998,Female,15.5,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2001,Female,23,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2004,Female,25.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2006,Female,24.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,1995,Female,8.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2011,Female,24.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,1997,Female,15.5,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2002,Female,25.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2012,Female,24.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,36,Australia,2013,Female,26.7,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,40,Austria,1999,Female,26.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,40,Austria,2003,Female,33.9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,40,Austria,2008,Female,32.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,40,Austria,2000,Female,26.8,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,40,Austria,2005,Female,33.9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,40,Austria,2007,Female,32.2,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,40,Austria,2009,Female,27.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,40,Austria,2010,Female,27.9,-,-,1,1,-,-,-,-,-,-,-
Proportion of seats held by women in national parliament,Developed regions,40,Austria,1996,Female,26.8,-,-,1,1,-,-,-,-,-,-,-
