5 - Proportion of employed who are contributing family workers  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2003,Male,4.8,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2003,Both sexes,9.92,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2008,Female,22.4,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2008,Male,4.52,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2008,Both sexes,10.77,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2000,Female,26.5,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2000,Male,6.5,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2000,Both sexes,13.06,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2005,Female,18.2,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2005,Male,3.2,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2005,Both sexes,7.96,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2007,Female,21.68,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2007,Male,4.43,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2007,Both sexes,10.29,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2009,Female,22.25,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2009,Male,4.45,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2009,Both sexes,10.63,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2010,Female,22.39,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2010,Male,4.41,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2010,Both sexes,10.42,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1996,Female,18.9,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1996,Male,6.1,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1996,Both sexes,9.98,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1998,Female,27,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1998,Male,6.81,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1998,Both sexes,13.63,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2001,Female,21.34,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2001,Male,5.5,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2001,Both sexes,10.55,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2004,Female,19.8,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2004,Male,4.5,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2004,Both sexes,9.35,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2006,Female,21.67,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2006,Male,4.42,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2006,Both sexes,10.48,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1995,Female,19.1,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1995,Male,5.1,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1995,Both sexes,9.4,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2011,Female,23.31,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2011,Male,4.47,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2011,Both sexes,10.76,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1997,Female,18.28,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1997,Male,5.5,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,1997,Both sexes,9.48,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2002,Female,23,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2002,Male,4.8,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2002,Both sexes,10.73,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2012,Female,19.44,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2012,Male,3.73,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2012,Both sexes,8.86,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2013,Female,20.53,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2013,Male,2.99,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2013,Both sexes,9.07,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2014,Female,20.6,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2014,Male,2.86,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,144,Sri Lanka,2014,Both sexes,8.92,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2000,Female,37.83,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2000,Male,12.75,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2000,Both sexes,19.94,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2005,Female,42.29,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2005,Male,13.45,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2005,Both sexes,22.19,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2010,Female,33.89,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2010,Male,11,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2010,Both sexes,16.88,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2012,Female,31.54,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2012,Male,10.33,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Proportion of employed who are contributing family workers  by sex,Southern Asia,356,India,2012,Both sexes,15.01,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Female,29.7,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Male,4.8,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Both sexes,8.91,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Female,32.65,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Male,5.37,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Both sexes,10.37,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Female,28.98,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Male,4.93,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Both sexes,9.13,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Female,26.72,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Male,4.1,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Both sexes,7.88,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Female,20.76,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Male,3.36,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Both sexes,5.47,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Female,19.53,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Male,2.46,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Both sexes,4.95,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Female,19.89,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Male,2.37,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Both sexes,5.13,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed who are contributing family workers  by sex,Southern Asia,462,Maldives,2000,Female,3.36,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,462,Maldives,2000,Male,1.29,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,462,Maldives,2000,Both sexes,1.98,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,462,Maldives,2010,Female,1.86,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,462,Maldives,2010,Male,1.32,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,462,Maldives,2010,Both sexes,1.53,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are contributing family workers  by sex,Southern Asia,462,Maldives,2006,Female,22.93,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,462,Maldives,2006,Male,7.94,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed who are contributing family workers  by sex,Southern Asia,462,Maldives,2006,Both sexes,13.45,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
