8c - Percentage distribution of employed population in service sector  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2009,Both sexes,39.55,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2010,Female,36.33,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2010,Male,42.43,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2010,Both sexes,40.4,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,1996,Female,34.04,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,1996,Male,40.99,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,1996,Both sexes,38.76,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,1998,Female,27.32,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,1998,Male,36.68,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,1998,Both sexes,33.4,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2004,Female,23.69,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2004,Male,26.53,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2004,Both sexes,25.63,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2006,Female,32.98,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2006,Male,41.3,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2006,Both sexes,38.38,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,1995,Female,27.63,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,1995,Male,36.32,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,1995,Both sexes,33.61,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2011,Female,38.07,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2011,Male,45.16,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2011,Both sexes,42.79,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,1997,Both sexes,35.68,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2002,Female,24.97,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2002,Male,27.98,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2002,Both sexes,27,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2012,Female,40.2,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2012,Male,44.26,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2012,Both sexes,42.93,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2013,Female,40.93,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2013,Male,45.35,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2013,Both sexes,44.09,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2014,Female,41.76,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2014,Male,46.58,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2014,Both sexes,45.04,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2015,Female,42.18,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2015,Male,46.87,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2015,Both sexes,45.23,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,144,Sri Lanka,2016,Both sexes,46.51,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2000,Female,13.73,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2000,Male,28.18,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2000,Both sexes,24.04,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2005,Female,14.73,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2005,Male,29.76,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2005,Both sexes,25.2,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2010,Female,16.97,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2010,Male,29.89,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2010,Both sexes,26.57,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2012,Female,21.29,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2012,Male,30.72,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Percentage distribution of employed population in service sector  by sex,Southern Asia,356,India,2012,Both sexes,28.64,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Female,41.91,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Male,47.37,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Both sexes,46.47,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Female,37.99,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Male,46.47,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Both sexes,44.85,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Female,37.77,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Male,46.74,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Both sexes,45.09,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Female,44,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Male,48.05,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Both sexes,47.34,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Female,47.61,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Male,48.76,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Both sexes,48.57,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Female,45.72,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Male,44.07,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Both sexes,44.27,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2006,Female,37.31,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2006,Male,46.91,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2006,Both sexes,45.08,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2011,Female,50.4,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2011,Male,47.62,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2011,Both sexes,48.04,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2012,Female,49.41,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2012,Male,47.13,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2012,Both sexes,47.51,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2013,Female,51.58,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2013,Male,46.66,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2013,Both sexes,47.38,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in service sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Female,53.82,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
