4 - Proportion of employed who are own-account workers  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2005,Male,32.9,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2005,Both sexes,29.67,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2007,Female,22.48,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2007,Male,34.45,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2007,Both sexes,30.39,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2009,Female,22.01,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2009,Male,32.95,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2009,Both sexes,29.16,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2010,Female,22.55,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2010,Male,35.95,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2010,Both sexes,31.47,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1996,Female,16.7,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1996,Male,31.2,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1996,Both sexes,26.8,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1998,Female,17.2,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1998,Male,34.83,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1998,Both sexes,28.87,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2001,Female,18.11,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2001,Male,33.45,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2001,Both sexes,28.56,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2004,Female,18.7,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2004,Male,32.7,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2004,Both sexes,28.26,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2006,Female,22.72,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2006,Male,35.2,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2006,Both sexes,30.82,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1995,Female,16.7,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1995,Male,33.5,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1995,Both sexes,28.3,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2011,Female,22.64,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2011,Male,35.91,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2011,Both sexes,31.48,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1997,Female,18.99,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1997,Male,33.2,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,1997,Both sexes,28.78,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2002,Female,17.4,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2002,Male,34.03,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2002,Both sexes,28.61,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2012,Female,23.61,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2012,Male,35.89,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2012,Both sexes,31.88,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2013,Female,24.57,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2013,Male,36.2,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2013,Both sexes,32.17,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2014,Female,23.66,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2014,Male,36.14,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,144,Sri Lanka,2014,Both sexes,31.88,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2000,Female,52.61,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2000,Male,67.75,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2000,Both sexes,63.42,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2005,Female,47.27,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2005,Male,66.88,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2005,Both sexes,60.93,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2010,Female,51.13,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2010,Male,68.3,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2010,Both sexes,63.88,-,-,1,1,-,-,-,-,-,Geographical coverage: Total national  excluding some areas,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2012,Female,51.16,-,-,1,1,Break in series: Methodology revised,-,-,-,-,Data reference period: Noncalendar year,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2012,Male,67.82,-,-,1,1,Break in series: Methodology revised,-,-,-,-,Data reference period: Noncalendar year,-
Proportion of employed who are own-account workers  by sex,Southern Asia,356,India,2012,Both sexes,64.15,-,-,1,1,Break in series: Methodology revised,-,-,-,-,Data reference period: Noncalendar year,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Female,22.66,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Male,35.13,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Both sexes,33.07,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Female,23.39,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Male,34.37,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Both sexes,32.36,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Female,23.5,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Male,34.11,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Both sexes,32.26,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Female,22.11,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Male,34.68,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Both sexes,32.58,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Female,19.67,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Male,37.89,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Both sexes,35.68,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Female,22.3,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Male,37.58,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Both sexes,35.36,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Female,22.28,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Male,37.54,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Both sexes,35.14,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,Population coverage: Excluding institutional population,-
Proportion of employed who are own-account workers  by sex,Southern Asia,462,Maldives,2000,Female,35.11,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,462,Maldives,2000,Male,54.9,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,462,Maldives,2000,Both sexes,48.27,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,462,Maldives,2010,Female,25.77,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,462,Maldives,2010,Male,11.96,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,462,Maldives,2010,Both sexes,17.23,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed who are own-account workers  by sex,Southern Asia,462,Maldives,2006,Female,24.08,-,-,1,1,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,462,Maldives,2006,Male,11.62,-,-,1,1,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,462,Maldives,2006,Both sexes,16.2,-,-,1,1,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts,-
Proportion of employed who are own-account workers  by sex,Southern Asia,462,Maldives,1995,Female,36.29,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts,-
