8b - Percentage distribution of employed population in industrial sector  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2003,Male,4.1,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2003,Both sexes,2.72,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2005,Female,5.78,-,-,1,1,-,-,-,-,-,-,Data reference period: May
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2005,Male,23.72,-,-,1,1,-,-,-,-,-,-,Data reference period: May
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2005,Both sexes,17.16,-,-,1,1,-,-,-,-,-,-,Data reference period: May
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2009,Female,9.05,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2009,Male,4,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2009,Both sexes,6.43,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2010,Female,6.71,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2010,Male,6.75,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2010,Both sexes,6.63,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2006,Female,5.63,-,-,1,1,-,-,-,-,-,-,Data reference period: Average of 2 monthly points
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2006,Male,9.07,-,-,1,1,-,-,-,-,-,-,Data reference period: Average of 2 monthly points
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2006,Both sexes,7.58,-,-,1,1,-,-,-,-,-,-,Data reference period: Average of 2 monthly points
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2011,Female,8.53,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2011,Male,9.82,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2011,Both sexes,9.21,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2012,Female,7.17,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2012,Male,10.19,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2012,Both sexes,8.65,-,-,1,1,-,-,-,-,-,-,Data reference period: March | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2013,Female,10.15,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2013,Male,11.63,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2013,Both sexes,10.96,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2014,Female,8.5,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2014,Male,12.74,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2014,Both sexes,10.82,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2015,Female,9.16,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2015,Male,10.09,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,64,Bhutan,2015,Both sexes,9.66,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2003,Female,25.25,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2003,Male,21.96,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2003,Both sexes,22.98,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2008,Female,26.33,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2008,Male,26.31,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2008,Both sexes,26.31,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2005,Female,27.64,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2005,Male,24.72,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2005,Both sexes,25.65,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2007,Female,27.1,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2007,Male,26.36,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2007,Both sexes,26.61,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2009,Female,25.28,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2009,Male,25.05,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2009,Both sexes,25.13,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2010,Female,24.79,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2010,Male,23.94,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2010,Both sexes,24.22,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,1996,Female,24.25,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,1996,Male,21.55,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,1996,Both sexes,22.41,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,1998,Female,22.19,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,1998,Male,22.65,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,1998,Both sexes,22.5,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2004,Female,26.21,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2004,Male,23.11,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2004,Both sexes,24.09,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2006,Female,28.02,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2006,Male,25.83,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2006,Both sexes,26.6,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,1995,Female,28.7,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,1995,Male,21.05,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,1995,Both sexes,23.43,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2011,Female,24.01,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2011,Male,24.04,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2011,Both sexes,24.12,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,1997,Both sexes,23.48,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2002,Female,24.29,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2002,Male,21.46,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2002,Both sexes,22.38,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2012,Female,25.51,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2012,Male,26.15,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2012,Both sexes,26.07,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2013,Female,25.37,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2013,Male,26.54,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2013,Both sexes,26.16,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2014,Female,25.84,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2014,Male,26.6,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2014,Both sexes,26.47,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2015,Female,25.67,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2015,Male,26.19,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2015,Both sexes,26.01,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,144,Sri Lanka,2016,Both sexes,26.39,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2000,Female,11.48,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2000,Male,17.87,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2000,Both sexes,16.04,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2005,Female,14.36,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2005,Male,20.98,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2005,Both sexes,18.97,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2010,Female,17.76,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2010,Male,23.98,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2010,Both sexes,22.38,-,-,1,1,-,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2012,Female,18.83,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2012,Male,25.92,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,356,India,2012,Both sexes,24.36,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,Data reference period: Noncalendar year
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Female,27.3,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Male,33.22,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2008,Both sexes,32.25,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Female,28.34,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Male,30.82,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2005,Both sexes,30.35,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Female,29.13,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Male,32.7,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2007,Both sexes,32.05,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Female,25.49,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Male,33.12,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2009,Both sexes,31.78,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Female,24.43,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Male,33.77,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2010,Both sexes,32.2,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Female,34.5,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Male,30.17,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),1996,Both sexes,30.7,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2006,Female,31.75,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2006,Male,31.68,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2006,Both sexes,31.69,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2011,Female,23.31,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2011,Male,35.2,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2011,Both sexes,33.38,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2012,Female,25.35,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2012,Male,35.23,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2012,Both sexes,33.58,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Percentage distribution of employed population in industrial sector  by sex,Southern Asia,364,Iran (Islamic Republic of),2013,Female,24.97,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
